"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
1946,20,5,0,31220,2,2,1,1,2,3,1,9,2,3,1,3,6,2,1952,1952,4,1,4,4,3,1,4,5,2,5,5,4,7,0,7,0,1632,1632,1,5,2,1,1474,0,0,1474,0,0,1,0,3,1,5,7,4,2,3,2,1952,4,2,495,5,6,3,0,0,144,0,0,0,3,5,4,750,5,2008,10,5
1947,120,5,60,8118,2,2,4,2,1,5,1,22,5,5,5,3,9,5,2007,2007,4,1,8,9,2,107,1,5,3,1,5,2,3,1034,7,0,676,1710,1,1,2,4,1710,0,0,1710,1,0,2,0,2,1,1,6,8,1,3,2,2007,3,2,557,5,6,3,156,48,0,0,0,0,3,5,2,0,7,2008,10,5
1948,20,5,0,47280,2,2,1,4,1,5,1,9,3,3,1,3,6,5,1950,1950,4,1,1,1,2,19,4,5,2,5,5,4,7,0,7,0,1488,1488,1,3,2,4,1488,0,0,1488,0,0,2,1,3,1,5,6,8,1,6,2,1950,3,2,738,5,6,3,0,0,180,0,0,0,3,5,2,0,7,2008,10,4
1949,20,5,63,12680,2,2,1,4,1,5,1,17,3,3,1,3,7,6,1988,1988,2,1,10,15,2,56,3,5,2,3,2,3,3,983,7,0,692,1675,1,1,2,4,1688,0,0,1688,1,0,2,0,2,1,1,6,8,1,1,2,1988,3,2,528,5,6,3,0,48,0,0,141,0,3,5,2,0,6,2008,10,5
1950,20,5,0,10825,2,2,1,4,1,5,1,17,3,3,1,3,7,7,1983,1983,2,1,14,11,2,104,3,5,2,3,5,3,3,747,7,0,513,1260,1,5,2,4,1260,0,0,1260,1,0,2,0,3,1,5,6,8,0,4,2,1983,4,2,598,5,6,3,152,0,0,0,0,0,3,5,2,0,7,2008,10,5
1951,20,5,56,18559,2,2,1,4,1,2,1,17,3,3,1,3,7,5,1978,1978,4,1,10,11,2,219,3,3,2,3,5,4,3,1206,6,186,656,2048,1,5,2,4,2064,0,0,2064,1,0,2,0,3,1,3,7,8,2,2,2,1978,1,2,550,5,6,3,200,0,0,0,0,0,3,5,2,0,8,2008,10,5
1952,20,5,85,14450,2,2,4,4,1,5,1,17,3,3,1,3,7,5,1979,1979,4,1,10,11,2,118,3,5,2,3,1,4,1,864,4,449,469,1782,1,5,2,4,1782,0,0,1782,0,1,2,0,3,1,3,6,8,1,6,2,1979,1,2,551,5,6,3,467,0,0,0,0,0,3,5,2,0,3,2008,10,5
1953,20,5,90,13068,2,2,4,4,1,1,1,17,3,3,1,3,6,5,1976,1976,4,1,7,7,2,273,4,5,3,3,5,4,1,890,6,48,273,1211,1,5,2,4,1211,0,0,1211,1,0,2,0,3,1,3,6,8,1,5,2,1976,1,2,461,5,6,3,0,0,0,174,0,0,3,3,2,0,11,2008,10,5
1954,60,5,80,10400,2,2,4,4,1,5,1,17,3,3,1,5,7,6,1980,1988,2,1,7,7,2,174,4,5,2,3,5,3,7,0,7,0,738,738,1,5,2,4,1277,767,0,2044,0,0,2,1,3,1,5,7,3,1,6,2,1980,4,2,489,5,6,3,28,73,0,0,0,0,3,5,2,0,3,2008,10,5
1955,60,5,75,9743,2,2,4,4,1,5,1,17,3,3,1,5,5,6,1969,1969,2,1,12,14,3,1,4,5,2,5,1,4,2,280,7,0,440,720,1,3,2,4,720,588,0,1308,0,0,1,1,3,1,5,7,8,0,4,6,1969,4,2,484,5,6,3,0,0,0,0,0,0,3,5,2,0,6,2008,10,5
1956,60,5,0,12511,2,2,1,4,1,1,1,17,3,3,1,5,7,7,1978,1978,5,3,10,11,2,101,3,5,3,3,5,4,1,988,7,0,432,1420,1,1,2,4,1420,1420,0,2840,0,1,2,1,4,1,3,8,4,2,3,2,1978,1,4,1314,5,3,3,0,16,0,0,208,0,3,3,2,0,12,2008,10,5
1957,20,5,80,10400,2,2,4,4,1,5,1,17,3,3,1,3,6,5,1976,1976,2,1,7,7,2,66,4,5,2,5,5,4,7,0,7,0,1444,1444,1,5,2,4,1444,0,0,1444,0,0,2,0,2,1,5,5,8,1,3,2,1976,4,2,473,5,6,3,0,24,0,0,0,0,3,2,2,0,4,2008,10,5
1958,60,5,0,14311,2,2,1,4,1,4,1,17,3,3,1,5,8,5,1996,1996,2,1,12,14,2,224,3,5,3,3,5,4,3,1023,7,0,213,1236,1,1,2,4,1236,1104,0,2340,1,0,2,1,4,1,3,9,8,1,3,2,1996,3,3,787,5,6,3,192,180,218,0,0,0,3,1,2,0,6,2008,10,5
1959,90,5,60,9000,2,2,4,4,1,3,1,13,3,3,3,5,5,5,1974,1974,2,1,12,14,3,1,4,5,2,3,5,3,7,0,7,0,896,896,1,5,2,4,896,896,0,1792,0,0,2,2,4,2,5,8,8,0,4,6,1982,4,2,480,5,6,3,0,45,0,0,0,0,3,5,2,0,6,2008,10,5
1960,20,5,68,10295,2,2,4,4,1,3,1,13,3,3,1,3,4,6,1969,1969,2,1,7,7,2,36,4,5,2,3,5,3,6,252,7,0,684,936,1,5,2,4,936,0,0,936,0,0,1,0,2,1,5,4,8,0,4,2,1969,4,1,288,5,6,3,16,0,0,0,0,0,3,5,2,0,9,2008,1,5
1961,20,5,63,7560,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1971,1971,4,1,8,9,3,1,4,5,2,3,5,4,6,119,1,613,132,864,1,5,2,4,864,0,0,864,1,0,1,0,3,1,5,5,8,0,4,6,1977,4,2,576,5,6,3,0,0,0,0,0,0,3,5,2,0,5,2008,10,5
1962,160,6,21,1680,2,2,4,4,1,5,1,3,3,3,4,5,6,5,1973,1973,2,1,7,7,2,207,4,5,2,5,5,4,4,458,7,0,25,483,1,5,2,4,483,504,0,987,0,1,1,1,2,1,5,5,8,0,4,6,1973,4,1,264,5,6,3,52,0,0,0,0,0,3,5,2,0,2,2008,10,5
1963,160,6,21,1890,2,2,4,4,1,5,1,3,3,3,4,5,6,6,1972,1972,2,1,7,7,2,230,4,5,2,5,5,4,4,483,7,0,0,483,1,3,2,4,483,504,0,987,0,0,1,1,2,1,5,5,8,0,4,6,1975,4,1,352,5,6,3,411,0,0,0,0,0,3,5,2,0,4,2008,10,5
1964,160,6,21,1680,2,2,4,4,1,5,1,3,3,3,4,5,5,5,1972,1972,2,1,7,7,2,206,4,5,2,5,5,4,6,350,7,0,280,630,1,5,2,4,630,672,0,1302,0,0,2,1,3,1,5,6,8,0,4,6,1972,4,1,264,5,6,3,0,0,0,0,0,0,3,5,2,0,12,2008,10,5
1965,160,5,24,2308,2,2,4,4,1,3,1,15,3,3,5,5,6,6,1975,1975,2,1,10,3,3,1,4,5,2,3,5,4,1,286,4,294,275,855,1,3,2,4,855,601,0,1456,0,0,2,1,4,1,5,7,8,0,4,2,1975,3,2,460,5,6,3,0,0,0,0,0,0,3,5,2,0,5,2008,10,5
1966,120,5,24,2529,2,2,4,4,1,5,1,15,3,3,4,3,7,6,1977,1977,2,1,10,3,3,1,4,5,2,3,5,4,1,378,7,0,677,1055,1,2,2,4,1055,0,0,1055,0,0,2,0,2,1,5,4,8,0,4,2,1977,4,2,440,5,6,3,0,38,0,0,0,0,3,5,2,0,9,2008,10,5
1967,20,5,98,12704,2,2,4,4,1,5,1,16,3,3,1,3,8,5,2007,2007,4,1,12,14,4,189,3,5,3,1,5,4,3,1012,7,0,570,1582,1,1,2,4,1582,0,0,1582,1,0,2,0,3,1,3,7,8,0,4,2,2007,1,3,905,5,6,3,209,95,0,0,0,0,3,5,2,0,1,2008,7,6
1968,20,5,105,13693,2,2,4,4,1,5,1,16,3,3,1,3,8,5,2007,2007,4,1,12,14,4,267,3,5,3,1,5,2,3,1728,2,495,195,2418,1,1,2,4,2464,0,0,2464,1,0,2,1,4,1,1,9,8,1,1,2,2007,1,3,650,5,6,3,358,78,0,0,0,0,3,5,2,0,8,2008,10,5
1969,20,5,104,14418,2,2,1,4,1,5,1,16,3,3,1,3,9,5,2007,2007,4,1,12,14,2,246,1,5,3,1,5,2,3,1375,7,0,575,1950,1,1,2,4,1950,0,0,1950,1,0,2,0,2,1,1,7,8,1,3,2,2007,1,3,706,5,6,3,156,207,0,0,0,0,3,5,2,0,5,2008,10,5
1970,60,5,108,13418,2,2,4,4,1,5,1,16,3,3,1,5,9,5,2006,2006,4,1,12,14,2,168,3,5,3,1,5,2,3,1420,7,0,430,1850,1,1,2,4,1850,898,0,2748,1,0,2,1,4,1,1,9,8,1,3,4,2006,1,3,850,5,6,3,212,182,0,0,0,0,3,5,2,0,10,2008,10,1
1971,60,5,96,12539,2,2,4,4,1,5,1,16,5,3,1,5,10,5,2005,2006,4,1,6,6,2,242,1,5,3,1,5,2,3,1082,7,0,538,1620,1,1,2,4,1632,1158,0,2790,1,0,2,1,4,1,1,10,8,1,1,4,2005,1,4,1150,5,6,3,30,200,0,0,192,0,3,5,2,0,6,2008,10,5
1972,60,5,102,12151,2,2,1,4,1,5,1,16,3,3,1,5,9,5,2005,2005,2,1,6,6,2,212,3,5,3,1,5,1,3,1249,7,0,165,1414,1,1,2,4,1414,917,0,2331,1,0,2,1,3,1,1,9,8,1,3,4,2005,1,3,1003,5,6,3,192,63,0,0,0,0,3,5,2,0,8,2008,10,5
1973,60,5,74,8899,2,2,4,4,1,5,1,16,3,3,1,5,8,5,2007,2007,4,1,12,14,4,59,1,5,3,3,5,1,3,40,7,0,908,948,1,1,2,4,948,1140,0,2088,0,0,2,1,4,1,3,10,8,1,3,4,2007,1,3,656,5,6,3,100,24,0,0,0,0,3,5,2,0,6,2008,10,5
1974,60,5,85,10574,2,2,1,4,1,5,1,16,3,3,1,5,8,5,2004,2004,2,1,12,14,4,72,3,5,3,1,5,4,3,856,7,0,292,1148,1,1,2,4,1170,1162,0,2332,1,0,2,1,4,1,1,9,8,1,3,4,2004,1,3,756,5,6,3,224,142,0,0,0,0,3,5,2,0,7,2008,10,5
1975,20,5,106,12720,2,2,4,2,1,5,2,16,3,3,1,3,10,5,2003,2003,4,1,8,9,4,282,1,5,3,1,5,2,3,2257,7,0,278,2535,1,1,2,4,2470,0,0,2470,2,0,1,1,1,1,1,7,8,2,3,2,2003,1,3,789,5,6,3,154,65,0,0,216,144,1,5,2,0,2,2008,10,5
1976,20,5,92,10845,2,2,1,4,1,1,1,16,3,3,1,3,8,5,2003,2004,2,1,12,14,2,252,3,5,3,3,5,3,3,1149,7,0,454,1603,1,1,2,4,1575,0,0,1575,1,0,2,0,2,1,3,7,8,1,6,2,2003,1,3,732,5,6,3,216,28,0,0,0,0,3,5,2,0,6,2008,10,5
1977,60,5,130,16900,2,2,4,4,1,5,1,16,3,3,1,5,8,5,2001,2002,2,1,12,14,2,300,3,5,3,1,5,3,3,1075,7,0,404,1479,1,1,2,4,1515,1134,0,2649,1,0,2,1,4,1,3,10,8,1,6,2,2001,1,3,746,5,6,3,0,60,0,0,0,0,3,5,2,0,1,2008,10,5
1978,60,5,112,16451,2,2,1,4,1,1,1,16,3,3,1,5,8,5,2003,2003,2,1,12,14,2,137,3,5,3,1,5,2,7,0,7,0,1765,1765,1,1,2,4,1804,886,0,2690,0,0,2,1,4,1,3,9,8,1,3,4,2003,1,3,795,5,6,3,268,58,0,0,0,0,3,5,2,0,7,2008,10,5
1979,120,5,58,10110,2,2,1,4,1,5,1,16,3,3,5,3,9,5,2008,2008,4,1,8,9,2,247,1,5,3,3,5,4,3,372,7,0,1486,1858,1,1,2,4,1866,0,0,1866,1,0,2,0,2,1,1,7,8,1,3,2,2008,1,3,870,5,6,3,0,48,0,0,0,0,3,5,2,0,11,2008,7,6
1980,120,5,135,12304,2,2,3,4,1,1,1,16,3,3,5,3,7,5,2005,2005,2,1,12,14,4,84,3,5,3,3,5,4,3,20,7,0,1347,1367,1,1,2,4,1367,0,0,1367,0,0,2,0,2,1,3,6,8,1,3,2,2005,3,2,484,5,6,3,0,33,0,0,0,0,3,5,2,0,6,2008,10,5
1981,120,5,89,8232,2,2,1,4,1,5,1,16,3,3,5,3,9,5,2007,2008,4,1,8,9,2,285,1,5,3,1,5,4,3,1204,7,0,596,1800,1,1,2,4,1800,0,0,1800,1,0,2,0,2,1,1,6,8,1,3,2,2008,3,3,944,5,6,3,210,0,0,0,0,0,3,5,2,0,6,2008,7,6
1982,120,5,48,6240,2,2,4,4,1,5,1,16,3,3,5,3,8,5,2006,2007,4,1,8,9,2,105,3,5,3,3,5,4,3,846,7,0,496,1342,1,1,2,4,1342,0,0,1342,1,0,2,0,2,1,3,6,8,1,3,2,2007,1,2,550,5,6,3,0,35,0,0,0,0,3,5,2,0,6,2008,10,5
1983,120,5,48,6240,2,2,4,4,1,5,1,16,3,3,5,3,8,5,2006,2007,4,1,8,9,2,119,3,5,3,3,5,4,3,24,7,0,1318,1342,1,1,2,4,1342,0,0,1342,0,0,2,0,2,1,3,6,8,1,3,2,2007,3,2,550,5,6,3,0,35,0,0,0,0,3,5,2,0,2,2008,10,5
1984,160,5,36,2448,2,2,4,4,1,5,1,16,3,3,4,5,7,5,2003,2004,2,1,12,16,4,58,3,5,3,3,5,4,7,0,7,0,764,764,1,1,2,4,764,862,0,1626,0,0,2,1,2,1,3,6,8,0,4,4,2003,3,2,474,5,6,3,0,27,0,0,0,0,3,5,2,0,10,2008,10,5
1985,120,5,0,3940,2,2,4,4,1,5,1,1,3,3,5,3,7,5,2003,2003,2,1,12,14,2,83,3,5,3,3,5,2,3,1073,7,0,342,1415,1,1,2,4,1455,0,0,1455,1,0,2,0,2,1,3,6,8,1,6,2,2003,1,3,644,5,6,3,156,20,0,0,144,0,3,5,2,0,8,2008,10,5
1986,120,6,0,3940,2,2,4,4,1,5,1,1,3,3,5,3,7,5,2004,2004,4,1,12,14,2,10,3,5,3,3,5,4,3,1087,7,0,306,1393,1,1,2,4,1576,0,0,1576,1,0,2,0,2,1,3,7,8,1,6,2,2004,3,3,668,5,6,3,143,20,0,0,0,0,3,5,2,0,5,2008,10,5
1987,20,5,53,3710,2,2,4,4,1,5,1,1,3,3,1,3,7,5,2007,2008,2,1,14,16,2,7,3,5,3,3,5,2,7,0,7,0,1146,1146,1,1,2,4,1246,0,0,1246,0,0,2,0,2,1,3,5,8,1,3,2,2007,1,2,428,5,6,3,100,24,0,0,0,0,3,5,2,0,3,2008,7,6
1988,60,5,80,9024,2,2,1,4,1,5,1,9,3,3,1,5,6,5,2004,2004,2,1,12,14,3,1,3,5,3,3,5,4,7,0,7,0,789,789,1,1,2,4,813,702,0,1515,0,0,2,1,3,1,3,8,8,1,3,2,2004,1,2,393,5,6,3,0,75,0,0,0,0,3,5,2,0,7,2008,10,5
1989,60,5,0,8010,2,2,1,4,1,5,1,9,3,3,1,5,7,5,2002,2003,2,1,12,14,3,1,3,5,3,3,5,4,7,0,7,0,840,840,1,1,2,4,840,880,0,1720,0,0,2,1,3,1,3,7,8,1,3,4,2002,1,2,400,5,6,3,138,48,0,0,0,0,3,5,2,0,7,2008,10,5
1990,60,5,0,8396,2,2,1,4,1,5,1,9,3,3,1,5,7,5,2003,2003,2,1,12,14,2,119,3,5,3,3,5,4,7,0,7,0,847,847,1,1,2,4,847,1139,0,1986,0,0,2,1,4,1,3,9,8,1,3,4,2003,1,2,434,5,6,3,120,48,0,0,0,0,3,5,2,0,5,2008,10,5
1991,120,5,55,7301,2,2,1,4,1,5,1,16,3,3,5,3,7,6,2007,2008,2,1,12,14,4,105,3,5,3,3,5,4,3,876,7,0,474,1350,1,1,2,4,1358,0,0,1358,1,0,2,0,2,1,3,6,8,1,3,2,2008,3,2,484,5,6,3,192,26,0,0,0,0,3,5,2,0,11,2008,7,6
1992,60,5,71,8220,2,2,1,4,1,5,1,9,3,3,1,5,7,5,2000,2001,2,1,12,14,2,276,3,5,3,3,5,1,3,544,7,0,438,982,1,1,2,4,1008,884,0,1892,0,0,2,1,3,1,5,8,8,1,6,2,2000,3,2,431,5,6,3,108,0,0,0,0,0,3,5,2,0,7,2008,10,5
1993,60,5,0,7750,2,2,4,4,1,5,1,9,7,3,1,5,7,5,2002,2002,2,1,12,14,3,1,3,5,3,3,5,4,7,0,7,0,707,707,1,1,2,4,707,707,0,1414,0,0,2,1,3,1,3,6,8,1,3,2,2002,1,2,403,5,6,3,100,35,0,0,0,0,3,5,2,0,4,2008,10,5
1994,60,5,41,12460,2,2,1,4,1,3,1,9,7,3,1,5,7,5,1999,2000,2,1,12,14,3,1,3,5,3,3,5,4,3,870,7,0,167,1037,1,1,2,4,1037,1285,0,2322,0,0,2,1,4,1,5,8,8,1,6,4,1999,1,2,400,5,6,3,144,44,0,0,0,0,3,5,2,0,5,2008,10,5
1995,60,5,77,8390,2,2,1,4,1,5,1,9,3,3,1,5,7,5,1999,1999,2,1,12,14,3,1,4,5,3,3,5,4,7,0,7,0,831,831,1,1,2,4,873,778,0,1651,0,0,2,1,3,1,5,7,8,1,6,4,1999,1,2,450,5,6,3,0,103,0,0,0,0,3,5,2,0,5,2008,10,5
1996,75,5,84,9660,2,2,4,4,1,5,1,14,3,3,1,4,8,5,1997,1997,4,1,7,7,2,303,3,5,3,3,5,4,7,0,7,0,1173,1173,1,1,2,4,1182,1017,0,2199,0,0,2,1,3,1,3,9,8,1,6,2,1997,1,2,516,5,6,3,0,131,0,0,0,0,3,5,2,0,9,2008,10,5
1997,60,5,0,11000,2,2,4,4,1,3,1,14,3,3,1,5,9,5,2000,2000,4,1,12,14,2,185,3,5,3,1,5,3,7,0,7,0,1519,1519,1,1,2,4,1533,639,0,2172,0,0,2,1,4,1,1,8,8,1,6,4,2000,3,3,687,5,6,3,162,153,0,0,0,0,3,5,2,0,6,2008,10,5
1998,20,5,136,11675,2,2,1,4,1,5,1,14,3,3,1,3,8,5,1998,1998,2,1,12,14,2,248,3,5,3,3,5,1,3,1660,7,0,322,1982,1,1,2,4,2006,0,0,2006,1,0,2,0,2,1,3,5,8,1,6,2,1998,1,3,938,5,6,3,144,33,0,0,0,0,3,5,2,0,7,2008,10,5
1999,60,5,97,10990,2,2,1,4,1,2,1,14,3,3,1,5,7,5,1996,1997,2,1,12,14,3,1,3,5,3,1,5,4,3,851,7,0,213,1064,1,1,2,4,1064,1061,0,2125,1,0,2,1,4,1,3,12,8,2,6,2,1996,3,2,576,5,6,3,168,0,0,0,0,0,3,5,2,0,6,2008,10,5
2000,60,5,0,11929,2,2,1,4,1,2,1,14,3,3,1,5,8,7,1995,1995,2,1,12,14,2,241,3,5,3,3,5,1,7,0,7,0,1242,1242,1,1,2,4,1251,1250,0,2501,0,0,2,1,4,1,3,9,8,1,6,2,1995,3,3,751,5,6,3,192,87,0,0,0,0,3,5,2,0,6,2008,10,5
2001,60,5,91,10010,2,2,4,4,1,5,1,14,3,3,1,5,7,5,1993,1994,4,3,12,14,2,196,3,5,3,3,5,1,2,228,3,852,0,1080,1,1,2,4,1108,1089,0,2197,1,0,2,1,4,1,3,9,8,1,3,2,1993,1,3,783,5,6,3,385,99,0,0,0,0,3,5,2,0,7,2008,10,5
2002,20,5,74,13253,2,2,1,4,1,5,1,21,7,3,1,3,7,5,2006,2006,2,1,12,14,2,73,3,5,3,1,5,4,3,1096,7,0,482,1578,1,3,2,4,1578,0,0,1578,1,0,2,0,3,1,3,7,8,1,3,2,2006,4,3,642,5,6,3,0,26,0,0,0,0,3,5,2,0,5,2008,10,5
2003,60,5,73,9801,2,2,4,4,1,5,1,21,3,3,1,5,8,5,2007,2007,2,1,12,14,4,91,3,5,3,3,5,1,7,0,7,0,1341,1341,1,1,2,4,1341,520,0,1861,0,0,3,0,3,1,3,7,8,1,3,4,2007,3,3,851,5,6,3,144,60,0,0,0,0,3,5,2,0,7,2008,10,5
2004,60,5,80,9428,2,2,4,4,1,5,1,21,3,3,1,5,8,5,2007,2008,4,1,12,14,4,195,3,5,3,3,5,1,3,729,7,0,226,955,1,1,2,4,955,919,0,1874,1,0,2,1,3,1,3,8,8,1,3,2,2007,1,3,880,5,6,3,168,108,0,0,0,0,3,5,2,0,2,2008,7,6
2005,20,5,87,10037,2,2,4,4,1,1,1,21,2,3,1,3,8,5,2006,2007,4,1,12,14,3,1,3,5,3,1,5,4,3,666,7,0,794,1460,1,1,2,4,1460,0,0,1460,0,0,2,0,3,1,3,6,8,1,3,2,2006,1,2,480,5,6,3,0,20,0,0,0,0,3,5,2,0,8,2008,10,5
2006,20,2,72,8640,2,2,4,4,1,5,1,21,3,3,1,3,8,5,2007,2008,2,1,12,14,3,1,3,5,3,3,5,4,3,24,7,0,1339,1363,1,1,2,4,1372,0,0,1372,0,0,2,0,3,1,3,6,8,0,4,2,2008,3,2,588,5,6,3,192,113,0,0,0,0,3,5,2,0,7,2008,7,6
2007,20,2,85,10625,2,2,4,4,1,5,1,21,3,3,1,3,8,5,2007,2007,2,1,12,14,2,183,3,5,3,3,5,1,7,0,7,0,1660,1660,1,1,2,4,1660,0,0,1660,0,0,2,0,3,1,3,7,8,1,3,2,2007,1,3,660,5,6,3,133,120,0,0,0,0,3,5,2,0,6,2008,10,5
2008,20,2,62,7500,2,3,4,4,1,5,1,21,3,3,1,3,7,5,2007,2008,2,1,6,6,4,130,3,5,3,3,5,4,3,902,7,0,316,1218,1,1,2,4,1218,0,0,1218,1,0,2,0,2,1,3,6,8,0,4,2,2008,1,2,462,5,6,3,168,168,0,0,0,0,3,5,2,0,4,2008,7,6
2009,60,5,68,10110,2,2,4,4,1,5,1,20,3,3,1,5,6,5,2003,2003,2,1,12,14,3,1,3,5,3,3,5,3,3,80,1,555,200,835,1,1,2,4,835,861,0,1696,1,0,2,1,3,1,3,7,8,0,4,2,2003,3,2,542,5,6,3,143,66,0,0,0,0,3,5,2,0,7,2008,10,5
2010,60,5,67,12774,2,2,4,4,1,3,1,20,3,3,1,5,7,5,2003,2004,2,1,12,14,2,50,3,5,3,3,5,1,7,0,7,0,835,835,1,1,2,4,835,828,0,1663,0,0,2,1,3,1,3,8,8,0,4,2,2003,3,2,478,5,6,3,168,68,0,0,0,0,3,5,2,0,7,2008,10,5
2011,20,5,63,13072,2,2,4,4,1,5,1,20,6,3,1,3,6,5,2005,2006,2,1,12,14,2,72,4,5,3,3,2,4,3,80,7,0,1095,1175,1,1,2,4,1175,0,0,1175,1,0,1,0,3,1,3,6,8,0,4,7,0,2,0,0,3,4,3,0,90,0,0,0,0,3,5,2,0,6,2008,10,5
2012,20,5,81,9260,2,2,4,4,1,1,1,20,3,3,1,3,7,5,2007,2007,2,1,12,14,3,1,3,5,3,3,5,3,7,0,7,0,1162,1162,1,1,2,4,1162,0,0,1162,0,0,2,0,3,1,3,6,8,0,4,2,2007,1,2,483,5,6,3,0,32,0,0,0,0,3,5,2,0,3,2008,10,5
2013,60,5,65,8453,2,2,1,4,1,5,1,20,3,3,1,5,6,5,1995,1995,2,1,12,14,2,15,3,5,3,3,5,4,3,362,7,0,392,754,1,1,2,4,754,855,0,1609,0,0,2,1,3,1,3,6,8,0,4,2,1995,3,2,525,5,6,3,0,70,0,0,0,0,3,5,2,0,4,2008,10,5
2014,60,5,50,8480,2,2,1,4,1,5,1,20,3,3,1,5,6,5,1993,1994,2,1,7,7,2,66,3,5,3,3,5,4,3,602,7,0,284,886,1,1,2,4,886,794,0,1680,0,1,2,1,3,1,3,7,8,0,4,2,1993,3,2,474,5,6,3,144,96,0,0,0,0,3,5,2,0,10,2008,10,5
2015,60,5,43,14565,2,2,2,4,1,2,1,20,3,3,1,5,7,5,1994,1995,2,1,12,14,2,85,3,5,3,3,5,1,3,537,7,0,295,832,1,1,2,4,832,825,0,1657,0,0,2,1,3,1,3,6,8,0,4,2,1994,3,2,483,5,6,3,144,74,0,0,0,0,3,5,4,2000,11,2008,10,5
2016,60,5,65,8450,2,2,4,4,1,5,1,20,3,3,1,5,6,5,2001,2001,2,1,12,14,3,1,3,5,3,3,5,4,3,472,7,0,355,827,1,1,2,4,827,850,0,1677,1,0,2,1,3,1,3,7,8,0,4,2,2001,3,2,627,5,6,3,0,68,0,0,0,0,3,5,2,0,9,2008,10,5
2017,60,5,75,8285,2,2,4,4,1,1,1,20,3,3,1,5,7,5,1992,1992,2,1,7,7,3,1,3,5,3,3,5,4,3,397,7,0,439,836,1,3,2,4,844,893,0,1737,0,1,2,1,3,1,3,7,8,0,4,2,1992,1,2,506,5,6,3,192,85,0,0,0,0,3,5,2,0,5,2008,10,5
2018,20,5,70,9100,2,2,4,4,1,5,1,19,6,3,1,3,5,5,1963,1963,4,1,13,15,3,1,4,5,3,5,2,4,2,53,1,799,132,984,1,5,2,4,984,0,0,984,1,0,1,0,3,1,5,5,8,1,6,2,1963,3,1,384,5,6,3,145,56,0,0,0,0,3,3,4,400,8,2008,10,5
2019,20,5,75,8100,2,2,4,4,1,5,1,19,2,3,1,3,5,8,1961,2007,2,1,13,15,3,1,4,3,2,5,5,4,1,764,7,0,100,864,1,1,2,4,864,0,0,864,1,0,1,0,3,1,3,5,8,1,6,6,1962,4,1,420,5,6,3,132,0,0,0,0,0,3,5,2,0,7,2008,10,5
2020,190,5,65,8450,2,2,4,4,1,5,1,19,6,3,2,3,5,5,1968,1968,2,1,7,7,3,1,4,5,2,5,1,3,1,890,7,0,0,890,1,3,1,4,890,0,0,890,1,0,1,0,3,1,5,5,8,0,4,6,1970,4,1,308,5,6,3,0,0,0,0,0,0,3,5,2,0,4,2008,10,5
2021,20,5,60,6360,2,2,4,4,1,5,1,19,3,3,1,3,5,5,1963,1963,4,1,13,7,3,1,4,5,2,3,2,4,1,489,7,0,375,864,1,5,2,4,864,0,0,864,0,0,1,0,3,1,5,5,8,0,4,2,1963,4,1,276,5,6,3,0,0,0,0,0,0,3,5,4,650,1,2008,1,1
2022,20,5,95,19508,2,2,4,4,1,5,1,25,3,3,1,3,6,5,1974,1974,2,1,7,8,2,84,4,5,2,5,5,1,1,800,7,0,630,1430,1,5,2,4,1430,0,0,1430,0,1,2,0,3,1,5,6,8,2,6,2,1974,4,2,484,5,6,3,117,108,165,0,0,0,3,5,2,0,7,2008,10,5
2023,50,5,70,10759,2,2,4,4,1,1,1,19,2,3,1,1,5,4,1972,1972,2,1,7,7,3,1,4,3,2,3,5,4,4,190,1,811,0,1001,1,5,2,4,1001,640,0,1641,0,0,2,0,4,1,5,5,8,1,3,6,1972,4,2,490,5,6,3,0,0,92,0,0,0,3,1,2,0,7,2008,10,5
2024,60,5,0,9205,2,2,1,4,1,5,1,14,3,3,1,5,6,5,1990,1991,4,1,7,7,2,190,3,5,3,3,5,4,1,704,7,0,226,930,1,1,2,4,1364,1319,0,2683,1,0,2,1,4,1,3,9,8,2,3,2,1990,3,2,473,5,6,3,237,251,0,0,196,0,3,5,2,0,6,2008,10,5
