"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
395,50,4,60,10134,2,2,4,4,1,5,1,18,3,3,1,1,5,6,1940,1950,2,2,9,9,3,1,4,5,2,5,5,4,7,7,735,2,3,2,1,1034,0,0,1,0,2,1,4,5,7,0,4,6,1940,4,1,240,6,6,3,0,39,0,0,0,0,4,5,2,0,7,2007,9,5,109000
396,20,4,68,9571,2,2,4,4,1,5,1,8,3,3,1,3,5,6,1956,1956,2,2,14,15,3,1,4,5,2,5,5,1,2,7,1144,2,5,2,6,1144,1,0,1,0,3,1,4,6,7,0,4,2,1956,4,1,596,6,6,3,44,0,0,0,0,0,4,5,2,0,6,2010,9,5,129000
397,20,4,60,7200,2,2,4,3,1,5,1,6,3,3,1,3,5,5,1972,1972,4,2,9,9,3,1,4,5,2,5,5,1,6,7,894,2,5,2,6,894,0,0,1,0,2,1,4,6,7,0,4,6,1985,3,2,600,6,6,3,215,0,0,0,0,0,4,5,2,0,9,2009,9,5,123000
398,60,4,69,7590,2,2,4,4,1,5,1,13,5,3,1,6,5,5,1962,1962,2,2,13,14,2,189,4,5,2,5,5,4,1,7,864,2,5,2,6,1812,0,0,2,0,4,1,4,8,7,1,6,2,1962,3,1,264,6,6,3,0,168,0,0,0,0,4,5,2,0,7,2007,9,5,169500
399,30,5,60,8967,2,2,4,4,1,1,1,10,3,3,1,3,5,2,1920,1950,2,2,9,9,3,1,4,2,1,2,4,4,7,7,961,2,3,2,4,1077,0,0,1,0,2,1,4,6,2,0,4,6,1920,4,1,338,5,5,1,0,0,0,0,0,0,4,5,2,0,11,2007,9,1,67000
400,60,2,65,8125,2,2,4,4,1,5,1,21,3,3,1,6,7,5,2006,2007,2,2,6,6,4,58,3,5,3,3,5,4,3,7,1092,2,1,2,6,1550,1,0,2,0,2,1,3,7,7,0,4,2,2007,1,2,438,6,6,3,0,168,0,0,0,0,4,5,2,0,10,2009,9,5,241000
401,120,4,38,14963,2,2,2,4,1,5,1,25,3,3,5,3,8,5,1996,1996,2,2,4,4,3,1,3,5,3,3,5,4,3,7,1260,2,1,2,6,1288,1,0,1,1,1,1,1,4,7,2,3,2,1996,1,2,500,6,6,3,120,30,0,0,224,0,4,5,2,0,12,2008,9,5,245500
402,20,4,65,8767,2,2,1,4,1,5,1,6,3,3,1,3,7,5,2005,2005,2,2,13,14,3,1,3,5,3,3,5,1,3,7,1310,2,1,2,6,1310,0,0,2,0,3,1,3,6,7,1,3,2,2005,1,2,400,6,6,3,0,0,0,0,0,0,4,5,2,0,7,2006,7,6,164990
403,30,4,60,10200,2,2,4,4,1,5,1,19,3,3,1,3,5,8,1940,1997,2,2,14,15,3,1,4,5,3,5,5,4,7,7,672,2,1,2,6,672,0,0,1,0,2,1,4,4,7,0,4,6,1940,4,1,240,6,6,1,168,0,0,0,0,0,4,1,2,0,8,2008,9,5,108000
404,60,4,93,12090,2,2,4,4,1,1,1,14,3,3,1,6,8,5,1998,1998,4,2,13,14,2,298,3,5,3,3,5,4,7,7,1141,2,3,2,6,2263,0,0,2,1,4,1,3,10,7,1,6,4,1998,1,2,420,6,6,3,144,123,0,0,0,0,4,5,2,0,7,2006,9,1,258000
405,60,4,0,10364,2,2,1,4,1,5,1,9,3,3,1,6,6,5,1995,1996,2,2,9,9,3,1,4,5,3,3,5,4,7,7,806,2,3,2,6,1572,0,0,2,1,3,1,4,7,7,1,6,4,1995,1,2,373,6,6,3,0,40,0,0,0,0,4,5,2,0,5,2007,9,5,168000
406,20,4,0,9991,2,2,1,4,1,1,1,19,2,3,1,3,4,4,1976,1993,2,2,10,11,3,1,4,5,2,5,5,4,2,7,1281,2,1,2,6,1620,1,0,2,0,3,1,4,8,3,1,6,2,1993,4,2,490,6,6,3,120,78,0,0,0,0,4,2,2,0,6,2009,9,5,150000
407,50,4,51,10480,2,2,4,4,1,5,1,23,3,3,1,1,6,5,1936,1950,2,2,9,9,3,1,4,5,1,5,5,4,7,7,1064,2,1,2,1,1639,0,0,1,0,3,1,4,6,2,0,4,6,1936,4,1,240,6,6,3,0,0,0,0,0,0,4,5,2,0,3,2008,9,5,115000
408,70,4,63,15576,2,2,4,4,1,5,1,7,3,3,1,6,6,7,1915,1976,2,2,14,11,3,1,4,5,1,3,5,4,7,7,840,2,1,2,6,1680,0,0,2,0,4,1,4,8,7,0,4,2,1960,4,1,308,6,6,3,0,0,160,0,0,0,4,5,2,0,3,2008,9,5,177000
409,60,4,109,14154,2,2,4,4,1,1,1,16,3,3,1,6,7,5,2006,2006,2,2,13,14,2,222,3,5,3,1,2,4,7,7,1063,2,1,2,6,2172,0,0,2,1,3,1,3,9,7,1,3,2,2006,3,3,947,6,6,3,192,62,0,0,0,0,4,5,2,0,8,2007,7,6,280000
410,60,2,85,10800,2,2,4,4,1,5,1,21,3,3,1,6,8,5,2007,2008,2,2,13,14,4,58,3,5,3,1,5,4,3,7,1034,2,1,2,6,2078,1,0,2,1,3,1,1,8,7,1,3,2,2008,1,3,836,6,6,3,0,102,0,0,0,0,4,5,2,0,4,2008,7,6,339750
411,20,4,68,9571,2,2,4,4,1,5,1,8,3,3,1,3,5,3,1958,1958,2,2,3,3,3,1,4,2,2,5,1,4,7,7,1276,2,5,2,1,1276,0,0,1,0,3,1,4,5,5,0,4,2,1958,4,1,350,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2009,1,1,60000
412,190,4,100,34650,2,2,4,1,1,5,1,9,3,3,2,3,5,5,1955,1955,4,2,14,15,3,1,4,5,2,5,5,3,6,7,1056,2,5,1,6,1056,1,0,1,0,3,1,4,5,7,0,4,2,1955,1,2,572,6,6,3,264,0,0,0,0,0,4,5,2,0,1,2006,9,5,145000
413,20,2,0,4403,2,2,2,4,1,5,1,21,3,3,1,3,7,5,2009,2009,2,2,9,9,4,252,1,5,3,1,5,1,3,7,1470,2,1,2,6,1478,1,0,2,1,2,1,3,7,7,1,3,2,2009,1,2,484,6,6,3,0,144,0,0,0,0,4,5,2,0,6,2010,7,6,222000
414,30,5,56,8960,2,1,4,4,1,5,1,18,1,3,1,3,5,6,1927,1950,2,2,15,16,3,1,4,5,2,5,5,4,7,7,1008,2,3,2,1,1028,0,0,1,0,2,1,4,5,7,1,3,6,1927,4,2,360,6,6,3,0,0,130,0,0,0,4,5,2,0,3,2010,9,5,115000
415,60,4,59,11228,2,2,2,4,1,2,1,20,3,3,1,6,7,5,1993,1993,2,2,13,14,3,1,3,5,3,3,5,4,2,3,1080,2,1,2,6,2097,0,1,2,1,3,1,3,9,7,1,6,2,1993,4,3,678,6,6,3,196,187,0,0,0,0,4,5,2,0,12,2008,9,5,228000
416,20,4,73,8899,2,2,1,4,1,5,1,9,3,3,1,3,7,5,2007,2007,2,2,13,14,3,1,3,5,3,3,5,1,3,7,1340,2,1,2,6,1340,0,0,2,0,3,1,3,6,7,0,4,2,2007,1,2,396,6,6,3,100,30,0,0,0,0,4,5,2,0,8,2007,7,6,181134
417,60,4,74,7844,2,2,4,4,1,5,1,19,3,3,1,6,6,7,1978,1978,4,2,7,7,2,132,4,5,2,5,5,4,1,7,672,2,5,2,6,1400,0,0,1,1,3,1,4,6,7,1,6,2,1978,1,2,440,6,6,3,0,0,0,0,0,0,4,5,2,0,3,2006,9,5,149500
418,70,4,86,22420,2,2,1,4,1,5,1,7,2,3,1,6,6,6,1918,1950,4,2,14,13,3,1,4,5,1,3,5,4,2,7,1370,3,5,1,1,2624,1,0,2,1,4,1,4,10,7,1,3,6,1918,4,3,864,6,6,1,0,0,0,0,0,0,4,5,2,0,11,2007,9,5,239000
419,50,4,60,8160,2,2,4,4,1,5,1,8,3,3,1,1,5,6,1940,1950,2,2,9,9,3,1,4,5,1,5,5,4,1,7,756,2,2,1,2,1134,1,0,1,1,3,1,4,7,7,0,4,6,1940,4,1,240,6,6,2,0,0,0,0,0,0,4,5,2,0,4,2007,9,2,126000
420,20,4,65,8450,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1968,1968,2,2,13,14,3,1,4,5,2,5,5,4,2,7,1056,2,1,2,6,1056,1,0,1,0,3,1,4,6,7,1,2,2,1968,4,1,304,6,6,3,0,85,184,0,0,0,4,5,2,0,7,2010,9,5,142000
421,90,5,78,7060,2,2,4,4,1,5,1,12,3,3,3,7,7,5,1997,1998,2,2,13,14,2,130,4,3,3,3,2,2,3,7,1344,2,1,2,6,1344,2,0,2,0,2,2,4,8,7,0,4,2,1997,1,4,784,6,6,3,0,0,0,0,0,0,4,5,2,0,11,2008,9,3,206300
422,20,4,0,16635,2,2,1,4,1,3,1,17,3,3,1,3,6,7,1977,2000,2,2,6,6,4,78,3,5,2,3,5,4,1,7,1602,2,3,2,6,1602,0,1,2,0,3,1,3,8,7,1,6,2,1977,1,2,529,6,6,3,240,0,0,0,0,0,4,5,2,0,6,2009,9,5,215000
423,20,4,100,21750,2,2,4,2,1,5,2,12,1,3,1,3,5,5,1954,1954,4,2,7,7,3,1,4,5,2,5,5,4,7,7,988,2,1,2,1,988,0,0,1,0,2,1,4,4,7,0,4,2,1954,3,2,520,6,6,1,0,0,0,0,0,0,4,5,2,0,2,2008,9,5,113000
424,60,4,80,9200,2,2,4,4,1,5,1,14,3,3,1,6,8,5,1998,1998,2,2,13,14,2,268,3,5,3,3,5,4,3,7,1470,2,3,2,6,2630,1,0,2,1,4,1,3,8,7,1,6,2,1998,1,3,696,6,6,3,0,66,0,0,0,0,4,5,2,0,6,2008,9,5,315000
425,20,4,72,9000,2,2,4,4,1,5,1,13,3,3,1,3,6,5,1956,1956,2,2,14,15,2,39,4,5,2,3,5,4,4,7,1196,2,3,2,1,1196,1,0,1,0,2,1,4,6,7,1,3,2,1956,3,1,297,6,6,3,0,44,0,0,0,0,4,5,2,0,5,2008,9,5,139000
426,60,5,60,3378,2,1,4,2,1,5,1,18,3,3,1,6,7,8,1946,1992,2,2,7,7,3,1,4,3,2,5,5,4,7,7,651,2,3,2,6,1389,0,0,1,1,3,1,4,6,7,2,3,6,1947,4,1,240,6,6,2,0,0,126,0,0,0,4,5,2,0,9,2009,9,5,135000
427,80,4,0,12800,2,2,4,3,1,5,2,20,3,3,1,8,7,5,1989,1989,2,2,14,15,2,91,3,5,3,3,5,2,3,7,1518,2,3,2,6,1644,1,1,2,0,2,1,3,5,7,1,6,2,1989,1,2,569,6,6,3,80,0,0,0,396,0,4,5,2,0,8,2009,9,5,275000
428,20,4,77,8593,2,2,1,4,1,5,1,13,3,3,1,3,4,6,1957,1957,4,2,9,9,3,1,4,5,2,5,5,4,6,7,907,2,1,2,6,907,0,0,1,0,3,1,4,5,7,0,4,6,1964,4,1,352,6,6,3,0,0,0,0,0,0,4,5,2,0,7,2008,9,5,109008
429,20,4,64,6762,2,2,4,4,1,5,1,6,3,3,1,3,7,5,2007,2007,2,2,13,14,2,64,3,5,3,3,5,4,3,7,1208,2,1,2,6,1208,1,0,2,0,2,1,3,6,7,0,4,2,2007,3,2,628,6,6,3,105,54,0,0,0,0,4,5,2,0,9,2007,7,6,195400
430,20,4,130,11457,2,2,1,4,1,1,1,24,3,3,1,3,6,5,1988,1988,2,2,7,7,3,1,4,5,2,3,5,3,3,7,1392,2,5,2,6,1412,1,0,2,0,3,1,3,6,7,1,6,2,1988,4,2,576,6,6,3,0,0,169,0,0,0,4,5,2,0,3,2009,9,5,175000
431,160,5,21,1680,2,2,4,4,1,5,1,3,3,3,4,6,6,5,1971,1971,2,2,7,7,2,152,4,5,2,5,5,4,1,7,483,2,5,2,6,987,0,0,1,1,2,1,4,4,7,0,4,6,1971,4,1,264,6,6,3,0,0,0,0,0,0,4,5,2,0,7,2008,1,1,85400
432,50,5,60,5586,2,2,1,1,1,5,1,18,2,3,1,1,6,7,1920,1998,2,2,9,9,3,1,4,5,1,5,5,4,7,7,901,2,3,2,6,1198,0,0,1,0,4,1,4,7,7,0,4,7,0,2,0,0,4,4,1,0,98,0,0,0,0,4,3,2,0,9,2008,3,1,79900
433,160,5,24,1920,2,2,4,4,1,5,1,3,3,3,5,6,5,5,1971,1971,2,2,7,7,2,233,4,5,2,5,5,4,1,7,765,2,1,2,6,1365,1,0,1,1,2,1,4,6,3,0,4,6,1971,4,2,440,6,6,3,240,36,0,0,0,0,4,5,2,0,8,2007,9,5,122500
434,60,4,100,10839,2,2,1,4,1,1,1,9,3,3,1,6,6,5,1997,1998,2,2,13,14,3,1,4,5,3,3,5,4,7,7,926,2,1,2,6,1604,0,0,2,1,3,1,4,7,7,1,6,2,1997,1,2,470,6,6,3,0,36,0,0,0,0,4,5,2,0,7,2008,9,5,181000
435,180,5,21,1890,2,2,4,4,1,5,1,11,3,3,4,7,4,7,1972,1972,2,2,6,6,3,1,4,3,2,3,5,1,1,7,630,2,3,2,6,630,1,0,1,0,1,1,4,3,7,0,4,7,0,2,0,0,4,4,3,88,0,0,0,0,0,4,5,2,0,6,2008,9,5,81000
436,60,4,43,10667,2,2,2,4,1,2,1,6,5,3,1,6,7,6,1996,1996,2,2,13,14,3,1,3,5,3,3,5,1,3,1,799,2,1,2,6,1661,1,0,2,1,3,1,3,6,7,1,6,2,1996,3,2,550,6,6,3,158,61,0,0,0,0,4,5,2,0,4,2009,5,5,212000
437,50,5,40,4400,2,2,4,4,1,5,1,18,3,3,1,1,6,8,1920,1950,2,2,12,13,3,1,4,5,1,2,5,4,7,7,648,2,5,2,1,1118,0,0,1,0,2,1,4,6,7,0,4,6,1990,4,2,440,6,6,3,0,0,0,0,0,0,4,5,2,0,10,2006,9,5,116000
438,45,5,50,6000,2,2,4,4,1,5,1,4,3,3,1,2,6,7,1926,2004,2,2,14,15,3,1,3,5,3,5,5,4,7,7,884,2,3,2,6,904,0,0,1,0,2,1,4,4,7,0,4,6,1926,4,1,180,6,6,3,0,0,105,0,0,0,4,5,2,0,1,2009,9,5,119000
439,30,4,40,4280,2,2,4,4,1,5,1,7,3,3,1,3,5,6,1913,2002,2,2,15,13,3,1,4,5,3,5,5,4,4,7,440,2,5,1,6,694,0,0,1,0,2,1,3,4,7,1,3,6,1990,4,1,352,3,6,2,0,0,34,0,0,0,4,3,2,0,3,2007,9,5,90350
440,50,4,67,12354,2,1,4,4,1,1,1,8,3,3,1,1,6,8,1920,2000,2,2,14,15,3,1,4,5,1,5,1,3,7,7,684,2,3,2,6,1196,0,0,1,0,3,1,3,7,7,0,4,6,2005,4,2,528,6,6,3,0,46,0,0,0,0,4,1,4,800,8,2009,4,5,110000
441,20,4,105,15431,2,2,4,4,1,5,1,16,3,3,1,3,10,5,2008,2008,4,2,13,14,4,130,1,5,3,1,5,2,3,1,3094,2,1,2,6,2402,1,0,2,0,2,1,1,10,7,2,3,2,2008,1,3,672,6,6,3,0,72,0,0,170,0,4,5,2,0,4,2009,9,5,555000
442,90,4,92,12108,2,2,4,4,1,5,1,8,3,3,3,3,4,4,1955,1955,2,2,13,14,2,178,4,5,2,5,5,4,1,7,1440,2,5,1,2,1440,0,0,2,0,4,2,2,8,7,0,4,7,0,2,0,0,4,4,3,0,0,0,0,0,0,4,5,2,0,9,2008,9,5,118000
443,50,5,52,6240,2,2,4,4,1,5,1,4,3,3,1,1,5,7,1930,1992,2,2,9,9,3,1,4,5,3,5,5,4,7,7,1078,2,5,2,6,1573,0,0,2,0,3,1,4,8,7,1,3,6,1930,4,2,360,6,6,2,0,0,0,0,0,0,4,5,2,0,6,2008,9,5,162900
444,120,4,53,3922,2,2,4,4,1,5,1,1,3,3,5,3,7,5,2006,2007,2,2,15,16,2,38,3,5,3,1,5,1,7,7,1258,2,1,2,6,1258,0,0,2,0,2,1,3,6,7,1,3,2,2007,1,3,648,6,6,3,144,16,0,0,0,0,4,5,2,0,6,2007,7,6,172500
445,60,4,70,8750,2,2,4,4,1,5,1,6,3,3,1,6,7,5,1994,1995,2,2,13,14,3,1,3,3,3,3,5,4,3,7,915,2,1,2,6,1908,1,0,2,1,4,1,3,8,7,1,6,2,1994,4,2,493,6,6,3,144,133,0,0,0,0,4,5,2,0,7,2008,9,5,210000
446,20,4,73,9855,2,2,4,4,1,1,1,8,3,3,1,3,6,5,1956,1956,4,2,14,15,3,1,4,5,2,5,5,4,7,7,1436,2,2,2,6,1689,0,0,1,0,3,1,4,7,7,1,3,2,1956,4,2,480,6,6,3,0,0,0,0,0,0,4,3,2,0,11,2009,1,5,127500
447,20,4,137,16492,2,2,1,4,1,1,1,13,4,3,1,3,6,6,1966,2002,2,2,4,11,3,1,3,5,2,5,5,4,1,6,1517,2,1,2,6,1888,0,0,2,1,2,1,3,6,5,1,3,2,1966,1,2,578,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2010,9,5,190000
448,60,4,0,11214,2,2,1,4,1,1,1,9,3,3,1,6,7,5,1998,1999,2,2,13,14,3,1,3,5,3,3,5,4,7,7,930,2,3,2,6,1886,0,0,2,1,4,1,3,10,7,1,6,2,1998,1,2,431,6,6,3,89,0,0,0,0,0,4,5,2,0,7,2006,9,5,199900
449,50,5,50,8600,2,2,4,1,1,5,1,10,3,3,1,1,6,6,1937,1950,2,2,9,9,3,1,4,5,1,5,5,4,7,7,780,2,5,2,6,1376,0,0,2,0,3,1,4,7,7,1,3,6,1937,4,1,198,6,6,1,0,0,0,0,0,0,4,5,2,0,6,2006,9,5,119500
450,50,5,50,6000,2,2,4,4,1,5,1,18,3,3,1,1,3,7,1948,2002,2,2,9,9,3,1,4,3,2,5,5,4,1,7,649,2,1,2,6,1183,0,0,1,1,2,1,4,6,7,0,4,6,1981,4,1,308,6,6,3,0,176,0,0,0,0,4,5,2,0,6,2007,9,5,120000
451,30,5,70,5684,2,2,4,4,1,5,1,18,3,3,1,3,6,8,1930,2005,4,2,14,15,3,1,4,5,1,5,5,4,7,7,813,2,1,2,1,813,0,0,1,0,2,1,3,5,7,0,4,6,1932,4,1,270,2,2,1,0,113,0,0,0,0,4,5,2,0,6,2006,9,5,110000
452,20,4,62,70761,2,2,1,3,1,5,2,5,3,3,1,3,7,5,1975,1975,2,8,10,11,3,1,4,5,2,3,5,2,1,7,1533,2,5,2,6,1533,1,0,2,0,2,1,3,5,7,2,6,2,1975,4,2,576,6,6,3,200,54,0,0,0,0,4,5,2,0,12,2006,9,5,280000
453,60,4,0,9303,2,2,1,4,1,1,1,24,3,3,1,6,6,5,1996,1997,4,2,13,14,2,19,3,5,3,1,5,4,1,7,872,2,1,2,6,1756,1,0,2,1,3,1,4,7,7,0,4,2,1996,1,2,422,6,6,3,144,122,0,0,0,0,4,5,2,0,7,2007,9,5,204000
454,60,2,75,9000,2,2,4,4,1,5,1,21,3,3,1,6,8,5,2008,2008,2,2,13,14,3,1,3,5,3,3,5,4,7,7,768,2,1,2,6,1590,0,0,2,1,3,1,3,6,7,0,4,2,2008,3,2,676,6,6,3,0,30,0,0,0,0,4,5,2,0,6,2009,9,5,210000
455,90,4,63,9297,2,2,4,4,1,5,1,12,3,3,3,3,5,5,1976,1976,2,2,10,11,3,1,4,5,2,5,5,4,1,7,1728,2,5,2,6,1728,2,0,2,0,4,2,4,8,7,0,4,6,1976,4,2,560,6,6,3,0,0,0,0,0,0,4,5,2,0,7,2006,9,4,188000
456,20,4,80,9600,2,2,4,4,1,5,1,17,3,3,1,3,7,6,1973,1973,4,2,7,7,2,210,4,5,2,5,5,4,1,7,1242,2,2,2,6,1242,0,0,1,1,3,1,4,6,7,1,6,2,1973,4,2,528,6,6,3,0,0,0,0,0,0,4,5,2,0,9,2007,9,5,175500
457,70,5,34,4571,2,1,4,4,1,5,1,18,3,3,1,6,5,5,1916,1950,2,2,1,1,3,1,4,5,1,5,5,4,7,7,624,2,2,1,6,1344,0,0,1,0,4,1,4,7,7,0,4,6,1916,4,3,513,2,2,3,0,0,96,0,0,0,4,5,2,0,5,2008,1,1,98000
458,20,4,0,53227,2,2,1,3,1,2,2,5,3,3,1,3,4,6,1954,1994,1,6,10,11,3,1,4,5,2,3,5,2,2,7,1364,2,1,2,6,1663,1,0,1,0,2,1,3,6,3,2,3,2,1954,1,2,529,6,6,3,224,137,0,0,0,0,4,5,2,0,3,2008,9,5,256000
459,70,5,0,5100,2,1,4,4,1,5,1,18,3,3,1,6,8,7,1925,1996,4,2,12,16,3,1,4,3,3,5,5,4,7,7,588,2,2,2,6,1666,0,0,1,0,3,1,3,7,7,1,3,6,1925,4,1,228,6,6,3,192,63,0,0,0,0,4,3,2,0,6,2008,9,5,161000
460,50,4,0,7015,2,2,1,1,1,1,1,4,3,3,1,1,5,4,1950,1950,2,2,9,9,1,104,4,5,2,5,5,4,4,7,709,2,5,2,6,1203,1,0,1,0,3,1,3,5,7,1,6,6,1950,4,1,352,6,6,3,0,0,248,0,0,0,4,5,2,0,7,2009,9,5,110000
461,60,2,75,8004,2,2,1,4,1,5,1,21,7,3,1,6,8,5,2009,2009,2,2,13,14,4,66,3,5,3,3,5,4,3,7,832,2,1,2,6,1935,1,0,2,1,3,1,4,8,7,0,4,4,2009,1,2,552,6,6,3,0,150,0,0,0,0,4,5,2,0,12,2009,7,6,263435
462,70,4,60,7200,2,2,4,4,1,5,1,23,2,3,1,6,7,9,1936,2007,2,2,14,15,3,1,3,3,3,3,2,4,1,2,560,2,1,2,6,1135,1,0,1,0,3,1,3,6,7,0,4,6,1971,3,2,576,6,6,3,256,0,0,0,0,0,4,3,2,0,4,2009,9,5,155000
463,20,4,60,8281,2,2,1,4,1,5,1,19,3,3,1,3,5,5,1965,1965,2,2,9,9,3,1,4,5,2,5,5,4,6,2,864,2,3,2,6,864,0,0,1,0,3,1,4,5,7,1,5,6,1965,4,1,360,6,6,3,0,0,236,0,0,0,4,2,2,0,12,2009,9,5,62383
464,70,4,74,11988,2,2,1,2,1,5,2,7,3,3,1,6,6,7,1934,1995,4,2,12,13,3,1,4,5,2,5,5,4,4,7,715,2,2,2,1,1660,0,0,1,1,3,1,4,6,7,1,3,6,1939,4,1,240,6,6,3,0,0,0,0,0,0,4,5,2,0,8,2008,9,5,188700
465,20,4,60,8430,2,2,4,2,1,5,2,6,3,3,1,3,5,5,1978,1978,2,2,7,7,2,84,4,5,2,3,5,4,6,7,1040,2,5,2,6,1040,0,0,2,0,3,1,4,5,7,0,4,7,0,2,0,0,4,4,3,0,0,0,0,0,0,4,5,2,0,8,2009,9,5,124000
466,120,5,0,3072,2,2,4,4,1,5,1,1,3,3,5,3,7,5,2004,2004,4,2,13,14,2,6,3,5,3,3,5,4,7,7,1375,2,1,2,6,1414,0,0,2,0,2,1,3,6,7,1,6,2,2004,1,2,398,6,6,3,144,20,0,0,0,0,4,5,2,0,5,2006,9,5,178740
467,20,4,85,10628,2,2,4,4,1,5,1,13,3,3,1,3,7,5,1970,1970,1,6,10,11,3,1,4,3,2,5,2,2,3,7,1277,2,5,2,6,1277,1,0,1,0,2,1,4,5,7,1,5,2,1970,4,2,526,6,6,3,0,0,0,0,176,0,4,2,2,0,4,2007,9,5,167000
468,70,4,79,9480,2,2,4,4,1,5,1,13,1,3,1,6,5,7,1942,1995,2,2,9,9,4,147,4,5,2,5,5,4,4,7,728,2,1,2,6,1644,0,0,1,1,3,1,3,7,7,2,3,2,1942,4,1,312,6,6,3,168,0,0,0,0,0,4,5,2,0,6,2007,9,5,146500
469,20,4,98,11428,2,2,1,4,1,5,1,16,3,3,1,3,8,5,2006,2006,2,2,13,14,4,164,3,5,3,3,5,4,7,7,1626,2,1,2,6,1634,0,0,2,0,3,1,3,7,7,1,3,2,2006,3,3,866,6,6,3,0,44,0,0,0,0,4,5,2,0,5,2007,9,5,250000
470,60,4,76,9291,2,2,1,4,1,1,1,20,8,3,1,6,6,5,1993,1993,2,2,7,7,2,74,3,5,3,3,5,4,3,7,832,2,1,2,6,1710,0,0,2,1,3,1,3,7,7,0,4,2,1993,3,2,506,6,6,3,144,70,0,0,0,0,4,5,2,0,6,2008,9,5,187000
471,120,4,0,6820,2,2,1,4,1,1,1,22,3,3,5,3,8,5,1985,1985,2,2,7,7,3,1,3,5,3,3,5,1,3,2,1488,2,5,2,6,1502,1,0,1,1,1,1,3,4,7,0,4,2,1985,3,2,528,6,6,3,0,54,0,0,140,0,4,5,2,0,6,2010,9,5,212000
472,60,4,92,11952,2,2,4,4,1,5,1,17,4,3,1,6,7,6,1977,1977,5,7,15,11,3,1,4,5,2,3,5,4,7,7,808,2,5,2,6,1969,0,0,2,1,3,1,4,8,7,1,3,2,1977,3,2,534,6,6,3,0,0,0,0,276,0,4,5,2,0,11,2007,9,5,190000
473,180,5,35,3675,2,2,4,4,1,5,1,8,3,3,5,8,6,5,2005,2005,2,2,13,14,2,42,4,5,3,3,5,2,3,7,547,2,1,2,6,1072,1,0,1,0,2,1,4,5,7,0,4,3,2005,3,2,525,6,6,3,0,28,0,0,0,0,4,5,2,0,6,2008,9,5,148000
474,20,4,110,14977,2,2,1,4,1,5,1,16,3,3,1,3,8,5,2006,2007,2,2,13,14,2,202,3,5,3,1,5,2,3,7,1976,2,1,2,6,1976,1,0,2,0,2,1,3,7,7,1,1,2,2006,3,3,908,6,6,3,250,63,0,0,0,0,4,5,2,0,7,2007,7,6,440000
475,120,4,41,5330,2,2,4,4,1,5,1,22,3,3,5,3,8,5,2000,2000,2,2,6,6,3,1,3,5,3,3,5,1,3,7,1494,2,1,2,6,1652,1,0,2,0,2,1,1,6,7,0,4,2,2000,3,2,499,6,6,3,96,48,0,0,0,0,4,5,2,0,8,2007,9,5,251000
476,20,4,80,8480,2,2,4,4,1,1,1,19,3,3,1,3,5,6,1963,1963,4,2,7,7,3,1,4,5,2,5,5,4,3,7,970,2,5,2,6,970,1,0,1,0,2,1,4,5,7,0,4,6,1996,4,2,624,6,6,3,0,24,0,0,192,0,4,5,2,0,7,2007,9,5,132500
477,20,4,75,13125,2,2,4,4,1,5,2,6,3,3,1,3,6,5,1997,1998,2,2,13,14,2,141,4,5,3,3,5,2,3,7,1478,2,1,2,6,1493,1,0,2,0,3,1,3,7,7,1,6,2,1997,1,2,508,6,6,3,140,39,0,0,0,0,4,5,2,0,4,2008,9,5,208900
478,60,4,105,13693,2,2,4,4,1,5,1,16,3,3,1,6,9,5,2006,2006,4,2,13,14,2,311,1,5,3,3,5,1,7,7,2153,2,1,2,6,2643,0,0,2,1,3,1,1,9,7,1,3,4,2006,1,3,694,6,6,3,414,84,0,0,0,0,4,5,2,0,3,2007,9,5,380000
479,20,4,79,10637,2,2,4,4,1,5,1,6,3,3,1,3,8,5,2007,2008,4,2,13,14,4,215,3,5,3,1,5,2,3,7,1705,2,1,2,6,1718,1,0,2,0,3,1,3,7,7,1,3,2,2007,3,3,826,6,6,3,208,44,0,0,0,0,4,5,2,0,9,2009,9,5,297000
